"","incident_case_id","date","clearance_code_inc_type","pgpd_reporting_area","pgpd_sector","pgpd_beat","street_number","street_name","latitude","longitude","location"
"91","PP23070200001839","07/02/2023","THEFT FROM AUTO",858,"E","E2","9600 BLOCK","LOTTSFORD RD WB",38.91126531363,-76.84004828334,"(38.911265313625336,-76.84004828333855)"
"92","PP23070200001903","07/02/2023","THEFT",703,"E","E5","20 BLOCK","WATKINS PARK DR NB",38.89912623167,-76.79149194062,"(38.89912623167038,-76.79149194061756)"
"93","PP23070200001934","07/02/2023","ACCIDENT",7939,"C","C3","4300 BLOCK","SELLMAN RD",39.03429655731,-76.91878828406,"(39.03429655730724,-76.91878828406334)"
"94","PP23070200001943","07/02/2023","THEFT FROM AUTO",443,"K","K4","5400 BLOCK","AUTH RD WB",38.82268281281,-76.91681978106,"(38.822682812809944,-76.91681978106499)"
"95","PP23070200002057","07/02/2023","ACCIDENT WITH IMPOUND",157,"A","A7",NA,"MERRIMAC DR / NEW HAMPSHIRE AVE NB",38.99295805395,-76.98637343943,"(38.992958053946495,-76.98637343943119)"
"96","PP23070200002232","07/02/2023","ACCIDENT WITH IMPOUND",511,"J","J2","1400 BLOCK","IVERSON ST",38.82465131581,-76.98735769093,"(38.824651315808296,-76.98735769093037)"
"97","PP23070200002234","07/02/2023","THEFT",815,"D","D2","7500 BLOCK","MISSION DR",38.99131764472,-76.82397219539,"(38.99131764471531,-76.82397219538689)"
"98","PP23070200002255","07/02/2023","ACCIDENT WITH IMPOUND",809,"D","D2",NA,"LAUREL BOWIE RD NB / JERICHO PARK RD",39.01526772976,-76.76327678561,"(39.015267729759216,-76.7632767856121)"
"99","PP23070200002502","07/02/2023","AUTO, STOLEN",441,"H","H2","5800 BLOCK","SILVER HILL RD NB",38.85450689495,-76.90632110834,"(38.8545068949461,-76.90632110834122)"
"100","PP23070200000040","07/02/2023","AUTO, STOLEN & RECOVERED",321,"G","G1","7000 BLOCK","ONYX CT",38.90043856204,-76.88597995043,"(38.90043856203556,-76.88597995042801)"
"101","PP23070200000288","07/02/2023","AUTO, STOLEN",408,"H","H1","1100 BLOCK","KAYAK AVE",38.87320764363,-76.92305336893,"(38.87320764362812,-76.92305336892605)"
"102","PP23070200000313","07/02/2023","B & E, COMMERCIAL",633,"F","F4","9000 BLOCK","WOODY TER",38.76494014263,-76.88532377779,"(38.76494014263153,-76.88532377779484)"
"103","PP23070200000383","07/02/2023","THEFT FROM AUTO",502,"K","K2","3000 BLOCK","BRANCH AVE SB",38.85352264345,-76.95881444216,"(38.85352264344692,-76.95881444215775)"
"104","PP23070200000400","07/02/2023","ROBBERY, VEHICLE",135,"A","A2","5400 BLOCK","16TH AVE",38.95490039885,-76.98210836947,"(38.95490039885044,-76.98210836946964)"
"105","PP23070200000421","07/02/2023","ACCIDENT WITH IMPOUND",825,"D","D1","8500 BLOCK","GOOD LUCK RD",38.97819431126,-76.86038944125,"(38.97819431126118,-76.86038944125175)"
"106","PP23070200000444","07/02/2023","ASSAULT",113,"A","A3","1400 BLOCK","UNIVERSITY BLVD EB",38.98574022949,-76.98440495133,"(38.98574022948742,-76.984404951334)"
"107","PP23070200000699","07/02/2023","ASSAULT",332,"G","G5","7600 BLOCK","LANDOVER RD WB",38.92734138668,-76.88368336856,"(38.927341386675835,-76.88368336856365)"
"108","PP23070200000719","07/02/2023","ROBBERY, COMMERCIAL",111,"A","A6","2000 BLOCK","UNIVERSITY BLVD WB",38.98409980536,-76.97784328461,"(38.98409980535507,-76.97784328460693)"
"109","PP23070200000791","07/02/2023","THEFT FROM AUTO",713,"E","E5","3700 BLOCK","HALLOWAY",38.83777464926,-76.72161018848,"(38.83777464926243,-76.72161018848419)"
"110","PP23070200000803","07/02/2023","AUTO, STOLEN",243,"B","B2","3400 BLOCK","55TH AVE",38.93455922604,-76.92600610852,"(38.93455922603607,-76.92600610852242)"
"111","PP23070200000821","07/02/2023","AUTO, STOLEN",125,"A","A3","5900 BLOCK","KNOLLBROOK DR",38.96507097781,-76.99949677289,"(38.965070977807045,-76.99949677288532)"
"112","PP23070200000854","07/02/2023","THEFT FROM AUTO",731,"F","F3","7900 BLOCK","MALCOLM RD",38.78036005795,-76.88991694152,"(38.78036005795002,-76.88991694152355)"
"113","PP23070200000913","07/02/2023","THEFT FROM AUTO",243,"B","B2","3400 BLOCK","55TH AVE",38.9348873049,-76.92666228116,"(38.93488730490208,-76.92666228115559)"
"114","PP23070200001095","07/02/2023","ACCIDENT WITH IMPOUND",509,"K","K3",NA,"SB BRANCH AVE OFRP SB ST BARNABAS RD / SAINT BARNABAS RD NB",38.83121298254,-76.94076986611,"(38.83121298253536,-76.9407698661089)"
"115","PP23070200001100","07/02/2023","HOMICIDE",436,"H","H1",NA,"ADDISON RD S / ROLLING RIDGE DR",38.88403439522,-76.89746285975,"(38.884034395217896,-76.8974628597498)"
"116","PP23070200001103","07/02/2023","ACCIDENT",615,"K","K6",NA,"ALLENTOWN RD / TEMPLE HILL RD",38.7934833914,-76.92863078415,"(38.79348339140415,-76.92863078415394)"
"117","PP23070200001187","07/02/2023","AUTO, STOLEN",409,"H","H1","5200 BLOCK","MARLBORO PIKE WB",38.8666459769,-76.91583552957,"(38.866645976901054,-76.91583552956581)"
"118","PP23070200001231","07/02/2023","ACCIDENT",702,"E","E3","11200 BLOCK","HOMESTEAD DR",38.88370631635,-76.8121611923,"(38.88370631635189,-76.81216119229794)"
"119","PP23070200001345","07/02/2023","ACCIDENT",413,"H","H7",NA,"WALKER MILL RD EB / RITCHIE MARLBORO RD",38.8695987314,-76.85153119266,"(38.86959873139858,-76.85153119266033)"
"120","PP23070200001460","07/02/2023","ACCIDENT WITH IMPOUND",511,"J","J2","4600 BLOCK","WHEELER RD",38.82694789767,-76.97751519084,"(38.82694789767265,-76.97751519083977)"
"121","PP23070200001478","07/02/2023","ACCIDENT WITH IMPOUND",135,"A","A2","3100 BLOCK","QUEENS CHAPEL RD SB",38.95030722022,-76.96800078452,"(38.950307220220566,-76.96800078451633)"
"122","PP23070200001492","07/02/2023","THEFT",842,"D","D6","9800 BLOCK","MARTIN LUTHER KING JUNIOR HWY WB",38.95096339285,-76.83742360771,"(38.95096339285374,-76.83742360770702)"
"123","PP23070200001516","07/02/2023","AUTO, STOLEN",423,"H","H4","5000 BLOCK","SILVER HILL CT",38.85286647081,-76.91517935693,"(38.85286647081375,-76.91517935693264)"
"124","PP23070200001729","07/02/2023","AUTO, STOLEN",409,"H","H1","1000 BLOCK","UTE WAY",38.87517614663,-76.91714785993,"(38.87517614662647,-76.91714785993099)"
"125","PP23070200001762","07/02/2023","THEFT",769,"K","K4","6400 BLOCK","AUTH RD",38.81251223385,-76.89647860825,"(38.81251223385334,-76.89647860825062)"
"126","PP23070200001790","07/02/2023","THEFT",124,"A","A3","6800 BLOCK","NEW HAMPSHIRE AVE NB",38.97458539903,-76.99457553029,"(38.97458539903164,-76.9945755302906)"
"127","PP23070200001855","07/02/2023","ASSAULT",418,"H","H6","3100 BLOCK","MAYGREEN AVE",38.84761714935,-76.87810593843,"(38.84761714935303,-76.8781059384346)"
"128","PP23070200001877","07/02/2023","ACCIDENT WITH IMPOUND",506,"K","K3","2400 BLOCK","KEATING ST",38.83383764327,-76.9545493573,"(38.833837643265724,-76.95454935729504)"
"129","PP23070200001942","07/02/2023","ACCIDENT WITH IMPOUND",734,"F","F6","11800 BLOCK","NORTH MARLTON AVE",38.77445456386,-76.79247619212,"(38.774454563856125,-76.79247619211674)"
"130","PP23070200002121","07/02/2023","AUTO, STOLEN",860,"E","E6","13700 BLOCK","CENTRAL AVE WB",38.90601597726,-76.77246311307,"(38.90601597726345,-76.77246311306953)"
"131","PP23070200002127","07/02/2023","ACCIDENT",110,"A","A4","1500 BLOCK","UNIVERSITY BLVD WB",38.98541215062,-76.98112411797,"(38.985412150621414,-76.98112411797047)"
"132","PP23070200002253","07/02/2023","ACCIDENT WITH IMPOUND",844,"D","D5",NA,"ENTERPRISE RD / WOODGATE WAY",38.95161956549,-76.79903785884,"(38.95161956548691,-76.7990378588438)"
"133","PP23070200002293","07/02/2023","ROBBERY, VEHICLE",408,"H","H1","5100 BLOCK","SOUTHERN AVE",38.87714464962,-76.92961503565,"(38.877144649624825,-76.92961503565311)"
"134","PP23070200002296","07/02/2023","AUTO, STOLEN",226,"B","B5","6200 BLOCK","FERNWOOD TER",38.96310247481,-76.90107177198,"(38.96310247480869,-76.90107177197933)"
"135","PP23070200002364","07/02/2023","ACCIDENT",110,"A","A4","1800 BLOCK","MERRIMAC DR",38.99098956585,-76.97521860898,"(38.990989565849304,-76.97521860897541)"
"136","PP23070200002389","07/02/2023","ACCIDENT",110,"A","A4","8000 BLOCK","RIGGS RD",38.98738063872,-76.97554670274,"(38.987380638718605,-76.97554670274258)"
"137","PP23070200002430","07/02/2023","ACCIDENT WITH IMPOUND",858,"E","E2","600 BLOCK","HARRY S TRUMAN DR",38.89748580754,-76.84300102293,"(38.89748580753803,-76.84300102293491)"
"138","PP23070200002442","07/02/2023","ACCIDENT",521,"J","J3",NA,"BALD EAGLE RD / CAP BELT IL N HWY SB",38.80201356113,-77.00212144852,"(38.80201356112957,-77.00212144851685)"
"139","PP23070200002452","07/02/2023","ACCIDENT WITH IMPOUND",634,"F","F4","6800 BLOCK","SAND CHERRY WAY",38.74000580609,-76.88729228079,"(38.74000580608845,-76.88729228079319)"
"140","PP23070200002554","07/02/2023","ASSAULT, SHOOTING",301,"G","G3","1700 BLOCK","KENILWORTH AVE NB",38.91224956512,-76.93355202675,"(38.91224956512451,-76.93355202674866)"
"141","PP23070300000214","07/03/2023","ROBBERY, VEHICLE",844,"D","D5","11200 BLOCK","RAGING BROOK DR",38.95358805358,-76.81150503457,"(38.9535880535841,-76.81150503456593)"
"142","PP23070300000216","07/03/2023","THEFT FROM AUTO",408,"H","H1","1200 BLOCK","CLOVIS AVE",38.87517614663,-76.92830269039,"(38.87517614662647,-76.92830269038677)"
"143","PP23070300000380","07/03/2023","THEFT FROM AUTO",701,"E","E3","90 BLOCK","CAPITAL CT",38.89289264381,-76.83939211071,"(38.89289264380932,-76.83939211070538)"
"144","PP23070300000399","07/03/2023","B & E, OTHER",723,"F","F3","9200 BLOCK","OLD PIKE WAY",38.81021563709,-76.84496952593,"(38.81021563708782,-76.84496952593327)"
"145","PP23070300000421","07/03/2023","THEFT FROM AUTO",769,"K","K4","6400 BLOCK","MAXWELL DR",38.81513689458,-76.89615052938,"(38.8151368945837,-76.89615052938461)"
"146","PP23070300000439","07/03/2023","THEFT FROM AUTO",616,"K","K6","3000 BLOCK","BRINKLEY RD",38.80431014299,-76.95684593916,"(38.80431014299393,-76.9568459391594)"
"147","PP23070300000450","07/03/2023","THEFT FROM AUTO",409,"H","H1","5200 BLOCK","MARLBORO PIKE WB",38.8656617254,-76.91616360843,"(38.86566172540188,-76.91616360843182)"
"148","PP23070300000544","07/03/2023","AUTO, STOLEN",175,"A","A5","3400 BLOCK","TOLEDO TER",38.9709764719,-76.95947061479,"(38.97097647190094,-76.95947061479092)"
"149","PP23070300000561","07/03/2023","AUTO, STOLEN",303,"G","G5","7100 BLOCK","FIRWOOD LN",38.92865373194,-76.88663610816,"(38.92865373194218,-76.88663610816002)"
"150","PP23070300000654","07/03/2023","ROBBERY, COMMERCIAL",815,"D","D2","9900 BLOCK","GREENBELT RD WB",38.99098956585,-76.83447086811,"(38.990989565849304,-76.83447086811066)"
"151","PP23070300000655","07/03/2023","AUTO, STOLEN",427,"H","H5","3200 BLOCK","SYCAMORE LN",38.84532056749,-76.92403760552,"(38.84532056748867,-76.92403760552406)"
"152","PP23070300000726","07/03/2023","AUTO, STOLEN",842,"TRU","D6","9200 BLOCK","ROLLING VIEW DR",38.95457230508,-76.85317161679,"(38.954572305083275,-76.85317161679268)"
"153","PP23070300000752","07/03/2023","AUTO, STOLEN",443,"TRU","K4","5100 BLOCK","BARTO AVE",38.81940197945,-76.90304027498,"(38.81940197944641,-76.90304027497768)"
"154","PP23070300000805","07/03/2023","ACCIDENT",308,"G","G6",NA,"RT 202 / MLK HWY EB",38.92602905631,-76.87449702621,"(38.926029056310654,-76.87449702620506)"
"155","PP23070300000897","07/03/2023","AUTO, STOLEN",304,"G","G3","4800 BLOCK","LEROY GORHAM DR",38.90732830763,-76.92370952666,"(38.90732830762863,-76.92370952665806)"
"156","PP23070300000957","07/03/2023","THEFT FROM AUTO",507,"K","K3","3700 BLOCK","BRANCH AVE SB",38.83875890076,-76.9476596117,"(38.838758900761604,-76.94765961170197)"
"157","PP23070300000959","07/03/2023","B & E, RESIDENTIAL",443,"K","K4","4400 BLOCK","TELFAIR BLVD",38.8305568099,-76.91222661734,"(38.83055680990219,-76.91222661733627)"
"158","PP23070300000961","07/03/2023","THEFT FROM AUTO",407,"G","G7","50 BLOCK","HAMPTON PARK BLVD",38.88862755895,-76.85382777452,"(38.88862755894661,-76.85382777452469)"
"159","PP23070300001028","07/03/2023","THEFT FROM AUTO",243,"B","B2","5200 BLOCK","MONROE PL",38.93423114717,-76.93027119339,"(38.93423114717007,-76.93027119338512)"
"160","PP23070300001046","07/03/2023","AUTO, STOLEN & RECOVERED",829,"D","D5","11600 BLOCK","GLENN DALE BLVD WB",38.98049089313,-76.8052714467,"(38.980490893125534,-76.80527144670486)"
"161","PP23070300001111","07/03/2023","THEFT",720,"H","H7","5500 BLOCK","GREENPOINT LN",38.82104238868,-76.83086194098,"(38.8210423886776,-76.83086194097996)"
"162","PP23070300001138","07/03/2023","AUTO, STOLEN",769,"K","K4","6400 BLOCK","MAXWELL DR",38.81480881572,-76.89615052938,"(38.8148088157177,-76.89615052938461)"
"163","PP23070300001160","07/03/2023","ACCIDENT",825,"D","D1","6600 BLOCK","CIPRIANO RD",38.98081897199,-76.85514010489,"(38.98081897199154,-76.85514010488987)"
"164","PP23070300001203","07/03/2023","ACCIDENT",844,"D","D5","4400 BLOCK","HOLMEHURST WAY",38.95096339285,-76.80363102257,"(38.95096339285374,-76.80363102257252)"
"165","PP23070300001352","07/03/2023","THEFT FROM AUTO",859,"E","E2","12100 BLOCK","CENTRAL AVE WB",38.90011048317,-76.79510086775,"(38.900110483169556,-76.79510086774826)"
"166","PP23070300001591","07/03/2023","AUTO, STOLEN",624,"F","F2","8700 BLOCK","BRANCH AVE SB",38.77248606086,-76.88958886266,"(38.77248606085777,-76.88958886265755)"
"167","PP23070300001624","07/03/2023","ACCIDENT",603,"J","J5","6300 BLOCK","OXON HILL RD NB",38.80266973376,-76.99293510616,"(38.80266973376274,-76.99293510615826)"
"168","PP23070300001634","07/03/2023","ACCIDENT",328,"G","G5","8500 BLOCK","MARTIN LUTHER KING JUNIOR HWY EB",38.9368558079,-76.85907711089,"(38.93685580790043,-76.85907711088657)"
"169","PP23070300001788","07/03/2023","ACCIDENT",840,"D","D6","8800 BLOCK","ANNAPOLIS RD EB",38.95916548371,-76.86432644725,"(38.95916548371315,-76.86432644724846)"
"170","PP23070300001919","07/03/2023","AUTO, STOLEN",656,"J","J5","6000 BLOCK","OXON HILL RD SB",38.80595056713,-76.9807960242,"(38.805950567126274,-76.9807960242033)"
"171","PP23070300002013","07/03/2023","THEFT FROM AUTO",507,"K","K3","3700 BLOCK","BRANCH AVE SB",38.83875890076,-76.9476596117,"(38.838758900761604,-76.94765961170197)"
"172","PP23070300002446","07/03/2023","THEFT",175,"A","A5","3500 BLOCK","DEAN DR",38.97360114753,-76.95979869366,"(38.97360114753246,-76.95979869365692)"
"173","PP23070300002527","07/03/2023","ROBBERY, VEHICLE",720,"H","H7",NA,"ACCESS RD / ARMSTRONG LN",38.83088488877,-76.85678052902,"(38.830884888768196,-76.85678052902222)"
"174","PP23070300002629","07/03/2023","ACCIDENT WITH IMPOUND",649,"W","W2",NA,"ACCOKEEK RD / BERRY RD",38.67340488732,-76.97226586938,"(38.67340488731861,-76.97226586937904)"
"175","PP23070300000015","07/03/2023","ASSAULT",904,"C","C5","13400 BLOCK","FINSBURY CT",39.07465080917,-76.85218736529,"(39.074650809168816,-76.8521873652935)"
"176","PP23070300000332","07/03/2023","ACCIDENT",307,"G","G6","2500 BLOCK","KENT VILLAGE DR",38.92438864708,-76.8843395263,"(38.92438864707947,-76.88433952629566)"
"177","PP23070300000374","07/03/2023","AUTO, STOLEN & RECOVERED",608,"K","K5","5300 BLOCK","LORRAINE DR",38.80693480372,-76.9155074507,"(38.80693480372429,-76.9155074506998)"
"178","PP23070300000426","07/03/2023","THEFT FROM AUTO",247,"B","B1","3900 BLOCK","74T AVE",38.94046472013,-76.88532377779,"(38.94046472012997,-76.88532377779484)"
"179","PP23070300000431","07/03/2023","AUTO, STOLEN",724,"F","F5","7200 BLOCK","TOURS DR",38.79315531254,-76.78558644652,"(38.79315531253815,-76.78558644652367)"
"180","PP23070300000452","07/03/2023","AUTO, STOLEN",313,"G","G4","800 BLOCK","ENGLISH CHESTNUT CT",38.90109471977,-76.87974636257,"(38.90109471976757,-76.87974636256695)"
"181","PP23070300000460","07/03/2023","AUTO, STOLEN",313,"G","G4","7200 BLOCK","DRURY CT",38.8997823894,-76.88269911706,"(38.89978238940239,-76.88269911706448)"
"182","PP23070300000467","07/03/2023","AUTO, STOLEN",517,"J","J3","2100 BLOCK","ALICE AVE",38.81087180972,-76.97095352411,"(38.81087180972099,-76.9709535241127)"
"183","PP23070300000504","07/03/2023","ACCIDENT",838,"D","D1","9000 BLOCK","LANHAM SEVERN RD WB",38.96474289894,-76.85973328352,"(38.96474289894104,-76.85973328351974)"
"184","PP23070300000505","07/03/2023","B & E, COMMERCIAL",110,"A","A4","7900 BLOCK","15TH AVE",38.98541215062,-76.98145219684,"(38.985412150621414,-76.98145219683647)"
"185","PP23070300000507","07/03/2023","B & E, COMMERCIAL",431,"K","K3","3600 BLOCK","SAINT BARNABAS RD NB",38.83974313736,-76.94076986611,"(38.83974313735962,-76.9407698661089)"
"186","PP23070300000582","07/03/2023","AUTO, STOLEN",226,"TRU","B5","6200 BLOCK","67TH CT",38.96310247481,-76.90369644761,"(38.96310247480869,-76.90369644761086)"
"187","PP23070300000586","07/03/2023","AUTO, STOLEN",709,"E","E4","4500 BLOCK","LORDS LANDING RD",38.8276040554,-76.76524527371,"(38.82760405540466,-76.7652452737093)"
"188","PP23070300000617","07/03/2023","AUTO, STOLEN",714,"H","H7","8400 BLOCK","WESTPHALIA RD",38.84105548263,-76.86137369275,"(38.84105548262596,-76.86137369275093)"
"189","PP23070300000636","07/03/2023","AUTO, STOLEN",313,"G","G4","800 BLOCK","ENGLISH CHESTNUT CT",38.90043856204,-76.87974636257,"(38.90043856203556,-76.87974636256695)"
"190","PP23070300000645","07/03/2023","THEFT FROM AUTO",423,"TRU","H4","5200 BLOCK","SILVER HILL RD SB",38.85352264345,-76.91780403256,"(38.85352264344692,-76.91780403256416)"
"191","PP23070300000675","07/03/2023","THEFT",624,"F","F2","6300 BLOCK","COVENTRY WAY WB",38.78232856095,-76.89844711125,"(38.78232856094837,-76.89844711124897)"
"192","PP23070300000990","07/03/2023","AUTO, STOLEN",423,"TRU","H4","5200 BLOCK","SILVER HILL RD SB",38.85352264345,-76.91780403256,"(38.85352264344692,-76.91780403256416)"
"193","PP23070300001052","07/03/2023","AUTO, STOLEN",243,"TRU","B2","5000 BLOCK","LAWRENCE PL",38.93259072304,-76.93059927225,"(38.93259072303772,-76.93059927225113)"
"194","PP23070300001178","07/03/2023","ACCIDENT",932,"C","C3","4900 BLOCK","POWDER MILL RD",39.03659313917,-76.90927386284,"(39.0365931391716,-76.90927386283875)"
"195","PP23070300001491","07/03/2023","THEFT",508,"K","K3","4300 BLOCK","SAINT BARNABAS RD SB",38.8295725584,-76.94273836911,"(38.829572558403015,-76.94273836910725)"
"196","PP23070300001522","07/03/2023","ACCIDENT WITH IMPOUND",418,"H","H6",NA,"DONNELL DR NB / MARLBORO PIKE EB",38.84958563745,-76.88499569893,"(38.84958563745022,-76.88499569892883)"
"197","PP23070300001600","07/03/2023","ACCIDENT",928,"C","C2","3400 BLOCK","POWDER MILL RD WB",39.04053014517,-76.94798769057,"(39.040530145168304,-76.94798769056797)"
"198","PP23070300001669","07/03/2023","AUTO, STOLEN",413,"H","H7","1800 BLOCK","RITCHIE STATION CT",38.86533364654,-76.84989078343,"(38.86533364653587,-76.84989078342915)"
"199","PP23070300001874","07/03/2023","ACCIDENT WITH IMPOUND",308,"G","G6",NA,"MARTIN LUTHER KING JUNIOR HWY EB / GOODLAND DR",38.92242014408,-76.87679360807,"(38.922420144081116,-76.87679360806942)"
"200","PP23070300001876","07/03/2023","THEFT",418,"H","H6","3100 BLOCK","DONNELL DR NB",38.84761714935,-76.88269911706,"(38.84761714935303,-76.88269911706448)"
"201","PP23070300001956","07/03/2023","THEFT",847,"D","D6","3300 BLOCK","SAVILLE LN",38.93652772903,-76.81937903166,"(38.936527729034424,-76.81937903165817)"
"202","PP23070300002006","07/03/2023","ACCIDENT",626,"W","W1","12500 BLOCK","ASBURY DR",38.71703997254,-77.00015294552,"(38.717039972543716,-77.0001529455185)"
"203","PP23070300002087","07/03/2023","AUTO, STOLEN",243,"B","B2","3400 BLOCK","55TH AVE",38.93455922604,-76.92600610852,"(38.93455922603607,-76.92600610852242)"
"204","PP23070300002138","07/03/2023","AUTO, STOLEN",701,"E","E3","10200 BLOCK","PRINCE PL",38.89158031344,-76.83020578325,"(38.89158031344414,-76.83020578324795)"
"205","PP23070300002371","07/03/2023","THEFT",731,"F","F3","8800 BLOCK","WOODYARD RD SB",38.76920522749,-76.88401144743,"(38.76920522749424,-76.88401144742966)"
"206","PP23070300002393","07/03/2023","ACCIDENT",504,"K","K1",NA,"WHEELER RD / IVERSON ST",38.82596364617,-76.97521860898,"(38.82596364617348,-76.97521860897541)"
"207","PP23070300002468","07/03/2023","AUTO, STOLEN",246,"B","B1","4400 BLOCK","68TH PL",38.94243322313,-76.89746285975,"(38.94243322312832,-76.8974628597498)"
"208","PP23070300002492","07/03/2023","ACCIDENT",829,"D","D5",NA,"LANHAM SEVERN RD / GLENN DALE BLVD EB",38.98803681135,-76.81806670129,"(38.988036811351776,-76.81806670129299)"
"209","PP23070300002496","07/03/2023","ACCIDENT WITH IMPOUND",815,"D","D2",NA,"LANHAM SEVERN RD / WINGATE DR",38.99394230545,-76.80691185594,"(38.99394230544567,-76.80691185593605)"
"210","PP23070300002567","07/03/2023","ACCIDENT WITH IMPOUND",604,"J","J6","6100 BLOCK","OXON HILL RD NB",38.80562247336,-76.97357819974,"(38.80562247335911,-76.97357819974422)"
"211","PP23070300002648","07/03/2023","ACCIDENT",439,"K","K4",NA,"SUITLAND RD / RANDOLPH RD",38.82891640067,-76.89483819902,"(38.828916400671005,-76.89483819901943)"
"212","PP23070400000090","07/04/2023","ACCIDENT WITH IMPOUND",626,"W","W1","12400 BLOCK","LAMPTON LN",38.72261738777,-76.99129469693,"(38.722617387771606,-76.99129469692707)"
"213","PP23070400000334","07/04/2023","THEFT FROM AUTO",131,"A","A2","5700 BLOCK","CYPRESS CREEK DR WB",38.95883738995,-76.98046794534,"(38.958837389945984,-76.9804679453373)"
"214","PP23070400000350","07/04/2023","AUTO, STOLEN",750,"F","F6","13900 BLOCK","TOWER RD",38.69866731763,-76.83906403184,"(38.69866731762886,-76.83906403183937)"
"215","PP23070400000407","07/04/2023","THEFT FROM AUTO",307,"G","G6","6500 BLOCK","WEST FOREST RD",38.92504480481,-76.89418202639,"(38.92504480481148,-76.89418202638626)"
"216","PP23070400000502","07/04/2023","AUTO, STOLEN",321,"TRU","G1","800 BLOCK","ALABASTER CT",38.90109471977,-76.88597995043,"(38.90109471976757,-76.88597995042801)"
"217","PP23070400000526","07/04/2023","AUTO, STOLEN",515,"TRU","J1","1100 BLOCK","KENNEBEC ST",38.81973005831,-76.98998236656,"(38.819730058312416,-76.98998236656189)"
"218","PP23070400000528","07/04/2023","AUTO, STOLEN",234,"B","B4","5300 BLOCK","67T AVE",38.95194764435,-76.90369644761,"(38.95194764435291,-76.90369644761086)"
"219","PP23070400000545","07/04/2023","AUTO, STOLEN",405,"TRU","H3","6900 BLOCK","WALKER MILL RD WB",38.87123914063,-76.88794843853,"(38.87123914062977,-76.8879484385252)"
"220","PP23070400000574","07/04/2023","AUTO, STOLEN",424,"H","H6","6200 BLOCK","SURREY SQUARE LN",38.84696097672,-76.90304027498,"(38.846960976719856,-76.90304027497768)"
"221","PP23070400000635","07/04/2023","ACCIDENT",246,"B","B1","3600 BLOCK","GRAMBY ST",38.93259072304,-76.89647860825,"(38.93259072303772,-76.89647860825062)"
"222","PP23070400000640","07/04/2023","AUTO, STOLEN & RECOVERED",769,"K","K4","5400 BLOCK","MORRIS AVE",38.81546497345,-76.89713478088,"(38.81546497344971,-76.89713478088379)"
"223","PP23070400000652","07/04/2023","ACCIDENT WITH IMPOUND",408,"H","H1","1200 BLOCK","BALBOA AVE",38.87550422549,-76.92895886302,"(38.87550422549248,-76.92895886301994)"
"224","PP23070400000781","07/04/2023","ACCIDENT WITH IMPOUND",656,"K","J5","6200 BLOCK","OXON HILL RD SB",38.80463822186,-76.98538920283,"(38.80463822185993,-76.98538920283318)"
"225","PP23070400000784","07/04/2023","THEFT FROM AUTO",835,"D","D1","9000 BLOCK","SPRING AVE",38.9690079838,-76.85907711089,"(38.96900798380375,-76.85907711088657)"
"226","PP23070400000818","07/04/2023","ACCIDENT WITH IMPOUND",888,"D","D1",NA,"98TH AVE / LANHAM SEVERN RD",38.9758977294,-76.83972018957,"(38.97589772939682,-76.83972018957138)"
"227","PP23070400000868","07/04/2023","ASSAULT, WEAPON",626,"W","W1","12300 BLOCK","PROXMIRE DR",38.72196123004,-76.99654403329,"(38.7219612300396,-76.99654403328896)"
"228","PP23070400000942","07/04/2023","THEFT FROM AUTO",307,"TRU","G6","2400 BLOCK","VERMONT AVE",38.92209206522,-76.89155736566,"(38.92209206521511,-76.8915573656559)"
"229","PP23070400000954","07/04/2023","ACCIDENT",709,"E","E4","4700 BLOCK","COLONEL DARNELL PL",38.82366706431,-76.75376236439,"(38.82366706430912,-76.75376236438751)"
"230","PP23070400000968","07/04/2023","THEFT",657,"J","J41","6800 BLOCK","OXON HILL RD",38.79479572177,-77.00080911815,"(38.79479572176933,-77.00080911815166)"
"231","PP23070400001100","07/04/2023","THEFT",117,"A","A6","6500 BLOCK","AGER RD NB",38.97163264453,-76.97817136347,"(38.97163264453411,-76.97817136347294)"
"232","PP23070400001192","07/04/2023","AUTO, STOLEN",615,"K","K6","3000 BLOCK","BRINKLEY RD",38.80365397036,-76.95553360879,"(38.803653970360756,-76.95553360879421)"
"233","PP23070400001219","07/04/2023","AUTO, STOLEN",304,"G","G3","1200 BLOCK","DUNBAR OAKS DR",38.9066721499,-76.92042869329,"(38.90667214989662,-76.92042869329453)"
"234","PP23070400001270","07/04/2023","AUTO, STOLEN",266,"B","B6","6100 BLOCK","WESTCHESTER PARK DR",38.99164572358,-76.90271219611,"(38.991645723581314,-76.90271219611168)"
"235","PP23070400001352","07/04/2023","AUTO, STOLEN",502,"K","K2","3200 BLOCK","CURTIS DR",38.84663289785,-76.9535651058,"(38.84663289785385,-76.95356510579586)"
"236","PP23070400001386","07/04/2023","ASSAULT, WEAPON",603,"J","J5","600 BLOCK","CARSON AVE",38.79512381554,-76.99752828479,"(38.7951238155365,-76.99752828478813)"
"237","PP23070400001522","07/04/2023","ACCIDENT WITH IMPOUND",858,"E","E2","1200 BLOCK","MERCANTILE LN",38.90700022876,-76.83545511961,"(38.90700022876263,-76.83545511960983)"
"238","PP23070400001591","07/04/2023","ACCIDENT WITH IMPOUND",427,"H","H5",NA,"SUITLAND RD / EASTERN LN",38.84696097672,-76.92206911743,"(38.846960976719856,-76.92206911742687)"
